Code,Description,Declarable
6403999810,"Sports footwear; tennis shoes, basketball shoes, gym shoes, training shoes and the like",True
6403999890,Other,True
6405209100,Slippers and other indoor footwear,True
6405209900,Other,True
6804223000,Of ceramics or silicates,True
6804225000,Of other materials,True
7001009100,Optical glass,True
7001009900,Other,True
7003129100,Having a non-reflecting layer,True
7003129900,Other,True
7004209100,Having a non-reflecting layer,True
7004209900,Other,True
7005102500,"Not exceeding 3,5|mm",True
7005103000,"Exceeding 3,5|mm but not exceeding 4,5|mm",True
7005108000,"Exceeding 4,5|mm",True
7008008100,"Consisting of two panels of glass sealed around the edges by an airtight joint and separated by a layer of air, other gases or a vacuum",True
7008008900,Other,True
7010902100,Made from tubing of glass,True
7010903100,"2,5|l or more",True
7010905100,1|l or more,True
7010905300,"More than 0,33|l but less than 1|l",True
7010905500,"0,15|l or more but not more than 0,33|l",True
7010905700,"Less than 0,15|l",True
7010906100,"0,25|l or more",True
7010906700,"Less than 0,25|l",True
7010907100,"Exceeding 0,055|l",True
7010907900,"Not exceeding 0,055|l",True
7010909100,Of colourless glass,True
7010909900,Of coloured glass,True
7013331100,Cut or otherwise decorated,True
7013331900,Other,True
7013339100,Cut or otherwise decorated,True
7013339900,Other,True
7013379100,Cut or otherwise decorated,True
7013379900,Other,True
7013499100,Gathered by hand,True
7013499900,Gathered mechanically,True
7018101100,Cut and mechanically polished,True
7018101910,Hand-made,True
7018101990,Other,True
7018105100,Cut and mechanically polished,True
7018105900,Other,True
7020000700,Unfinished,True
7020000800,Finished,True
7302109000,Used,True
7304398800,"Exceeding 406,4|mm",True
7304398320,"With a Carbon Equivalent Value (CEV) not exceeding 0,86 according to the International Institute of Welding (IIW) formula and chemical analysis",True
7304398380,Other,True
7304498310,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",True
7304498390,Other,True
7304498510,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",True
7304498590,Other,True
7304498910,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",True
7304498990,Other,True
7304518100,Precision tubes,True
7304518930,"Of an external diameter not exceeding 406,4|mm and with a Carbon Equivalent Value (CEV) not exceeding 0,86 according to the International Institute of Welding (IIW) formula and chemical analysis",True
7304518999,Other,True
7304598900,"Of an external diameter exceeding 406,4|mm",True
7304598320,"With a Carbon Equivalent Value (CEV) not exceeding 0,86 according to the International Institute of Welding (IIW) formula and chemical analysis",True
7304598380,Other,True
7306301200,Cold-drawn or cold-rolled (cold-reduced),True
7306301800,Other,True
7306304920,"Tubes and pipes of an external diameter not exceeding 168,3 mm",True
7306304990,Other,True
7306308000,"Exceeding 168,3|mm but not exceeding 406,4|mm",True
7306307780,Tubes and pipes,True
7306307790,Other,True
7306502100,Cold-drawn or cold-rolled (cold-reduced),True
7306502900,Other,True
7306619200,With a wall thickness not exceeding 2|mm,True
7306619900,With a wall thickness exceeding 2|mm,True
7307931911,For use in certain types of aircraft,False
7307931930,Other,False
7307939910,For use in certain types of aircraft,True
7307939990,Other,True
7308905100,Panels comprising two walls of profiled (ribbed) sheet with an insulating core,True
7308905900,Other,True
7308909811,"Steel sections of wind towers for use in the assembly of utility scale tubular wind towers, whether or not tapered, whether or not including an embedded tower foundation section, whether or not joined with nacelles or rotor blades, designed to support the nacelle and rotor blades, for use in wind turbines with an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt, and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when the tower is fully assembled",True
7308909890,Other,True
7309005100,Exceeding 100|000|l,True
7309005900,Not exceeding 100|000|l,True
7310219100,"Less than 0,5|mm",True
7310219900,"0,5|mm or more",True
7311001315,"Containers intended for pressurisation, of iron or steel, in certain types of aircraft",False
7311001380,Other,False
7311001915,"Containers intended for pressurisation, of iron or steel, in certain types of aircraft",False
7311001980,Other,False
7311009100,Less than 1|000|l,True
7311009900,1|000|l or more,True
7312106991,"With not more than 18 wires, of non-alloy steel, containing by weight 0,6|% or more of carbon",True
7312106999,Other,True
7312108312,Of steel,False
7312108390,Other,True
7312108512,Of steel,False
7312108590,Other,True
7312108912,Of steel,False
7312108990,Other,True
7312109812,Of steel,False
7312109890,Other,True
7318149910,For use in certain types of aircraft,True
7318149990,Other,True
7318154810,For use in certain types of aircraft,True
7318154890,Other,True
7318155810,"Self-locking bolts and nuts (of the type ""Hi-Lok"")",True
7318155860,Other,False
7318156810,"Self-locking bolts and nuts (of the type ""Hi-Lok"")",True
7318156860,Other,False
7318158860,For use in certain types of aircraft,True
7318158880,Other,True
7318159511,For use in certain types of aircraft,False
7318159585,Other,False
7318163910,For use in  certain types of aircraft,True
7318163990,Other,True
7318169920,For use in  certain types of aircraft,True
7318169990,Other,True
7320101910,For use in  certain types of aircraft,True
7320101990,Other,True
7320208510,For use in  certain types of aircraft,True
7320208590,Other,True
7320208910,For use in  certain types of aircraft,True
7320208990,Other,True
7326909410,"Collars, flanges and other devices for fixing, jointing, clamping or spacing, for use in certain types of aircraft",True
7326909420,"Devices for cargo stowage and clamping freight, for use in certain types of aircraft",True
7326909430,Balls used in freight loading systems in certain types of aircraft,True
7326909490,Other,True
7326909610,"Collars, flanges and other devices for fixing, jointing, clamping or spacing, for use in certain types of aircraft",True
7326909620,"Devices for cargo stowage and clamping freight, for use in certain types of aircraft",True
7326909630,Ball bearings used in freight loading systems in certain types of aircraft,True
7326909690,Other,True
7326909810,"Collars, flanges and other devices for fixing, jointing, clamping or spacing, for use in certain types of aircraft",True
7326909820,"Devices for cargo stowage and clamping freight, for use in certain types of aircraft",True
7326909830,Ball bearings used in freight loading systems in certain types of aircraft,True
7326909840,"Iron, steel and/or zinc alloy weights:
 
-with a weight of not more than 500 grams and measuring not more than 107 mm x 107 mm x 11 mm,
 
-whether or not with parts of other material,
 
-whether or not with parts of other metals,
 
-whether or not surface treated,
 
-whether or not printed,
of a kind used for the production of remote controls",True
7326909860,"Vane ring of a kind for fastening gas flow control blades: 
 
-of iron or steel alloy,
 
-with a heat resistance of 830 °C or more but not more than 1 050 °C,
 
-with an external diameter of not more than 92 mm,
 
-with holes for holding the gas flow control blades,
for use in the manufacture of turbochargers",True
7326909870,"Disc of a kind for ensuring the gas flow channel width: 
 
-of iron or steel alloy,
 
-with a heat resistance of 830 °C or more but not more than 1 050 °C,
 
-with an external diameter of not more than 92,5 mm,
 
-with an internal diameter of not more than 62 mm,
for use in the manufacture of turbochargers",True
7326909890,Other,True
7404009100,Of copper-zinc base alloys (brass),True
7404009900,Other,True
7602001100,"Turnings, shavings, chips, milling waste, sawdust and filings; waste of coloured, coated or bonded sheets and foil, of a thickness (excluding any backing) not exceeding 0,2|mm",True
7602001900,Other (including factory rejects),True
7606119325,"Plates bearing a specific manufacture number, for use in certain types of aircraft",False
7606119386,Other,False
7606119925,"Plates bearing a specific manufacture number, for use in certain types of aircraft",False
7606119986,Other,False
7606121100,Beverage can body stock,True
7606121900,Beverage can end stock and tab stock,True
7606129310,"Plates bearing a specific manufacture number, for use in certain types of aircraft",True
7606129385,Other,False
7606129910,"Plates bearing a specific manufacture number, for use in certain types of aircraft",True
7606129921,Sheets of aluminium-lithium alloys,False
7606129985,Other,False
7607111910,"For household use, of a thickness of not less than 0,008 mm and not more than 0,018 mm, in rolls of a width not exceeding 650 mm",True
7607111930,"For household use, of a thickness of not less than 0,007 mm and less than 0,008 mm, whether or not annealed",True
7607111940,"For household use, of a thickness of not less than 0,008 mm and not more than 0,018 mm, in rolls of a width exceeding 650 mm, whether or not annealed",True
7607111950,"For household use, of a thickness of more than 0,018 mm and less than 0,021 mm, whether or not annealed",True
7607111960,"For other uses than household aluminium foil,
- Of a thickness of not less than 0,007 mm and less than 0,008 mm, whether or not annealed, or,
- Of a thickness of not less than 0,008 mm and not more than 0,018 mm, in rolls of a width exceeding 650 mm, whether or not annealed, or,
- Of a thickness of more than 0,018 mm and less than 0,021 mm, whether or not annealed",True
7607111991,Other,False
7607209100,Aluminium Composite Panel,True
7607209900,Other,True
7608208910,"With attached fittings, suitable for conducting gases or liquids, for use in civil aircraft",True
7608208920,"Tubes and pipes, ready for fitting, usable as hydraulic conduits or as conduits for fuel-oil or lubricants for use in certain types of aircraft",True
7608208930,"Seamless aluminium alloyed extruded tubes with:
 
-|an outer diameter of 60|mm or more but not more than 420|mm, and
 
-|a|wall thickness of 10|mm or more but not more than 80|mm
",True
7608208990,Other,True
8111001100,Unwrought manganese; powders,True
8111001900,Waste and scrap,True
8207703100,Shank type,True
8207703700,Other,True
8207801100,Of cermets,True
8207801900,Of other materials,True
8207909100,For working metal,True
8207909900,Other,True
8301401100,Cylinder,True
8301401900,Other,True
8407219100,Of a power not exceeding 30|kW,True
